lon,lat,AOD,albedo,cloud,tp,tp_local,tp_yang_match
-67.75,-44.75,0.0244757602319466,0.150613068014485,0.513586667490431,5,3,5
-67.25,-44.75,0.0244757602319466,0.131278840945566,0.507804666581928,5,3,5
-66.75,-44.75,0.0260715168678219,0.106263895834233,0.511395797990225,5,3,5
-66.25,-44.75,0.0260715168678219,0.10559771279834,0.501697867169807,5,3,5
-65.75,-44.75,0.0371519115366462,0.0664813286419529,0.477937944390626,4,1,4
-74.25,-44.25,0.0518845661115232,0.0142614904215448,0.706036068636748,5,3,5
-73.75,-44.25,0.0463556064998989,0.015645608063104,0.714579681449306,5,3,5
-73.25,-44.25,0.0463556064998989,0.0150255186427344,0.733846644160034,5,3,5
-72.75,-44.25,0.0365113613377385,0.177970751903212,0.784643645803933,5,3,5
-72.25,-44.25,0.0365113613377385,0.272555643573876,0.841678304270408,5,3,5
-71.75,-44.25,0.019508686759715,0.176264479096283,0.718629303414282,5,3,5
-71.25,-44.25,0.019508686759715,0.157537877388854,0.582114822481473,5,3,5
-70.75,-44.25,0.0208796889398332,0.138533954483204,0.496932729872282,5,3,5
-70.25,-44.25,0.0208796889398332,0.126392464726488,0.536795690364,5,3,5
-69.75,-44.25,0.021902321713528,0.142953295491176,0.555268231599836,5,3,5
-69.25,-44.25,0.021902321713528,0.134817127562209,0.556044202128314,5,3,5
-68.75,-44.25,0.0235767424089183,0.134558327840831,0.536877688843729,5,3,5
-68.25,-44.25,0.0235767424089183,0.145700136388099,0.513302636301374,5,3,5
-67.75,-44.25,0.0244757602319466,0.138696405944268,0.503277948496992,5,3,5
-67.25,-44.25,0.0244757602319466,0.139742455692349,0.500777639102194,5,3,5
-66.75,-44.25,0.0260715168678219,0.108026923886547,0.499230233473406,5,3,5
-66.25,-44.25,0.0260715168678219,0.0983773587091039,0.496523974408589,5,3,5
-65.75,-44.25,0.0371519115366462,0.0928634148224741,0.483242849179168,5,1,4
-65.25,-44.25,0.0371519115366462,0.0142614904215448,0.474728046643271,5,1,4
-74.75,-43.75,0.0518508529431596,0.0142614904215448,0.670724719545937,5,3,5
-74.25,-43.75,0.0518508529431596,0.0142614904215448,0.639231427888721,5,3,5
-73.75,-43.75,0.0497493987818309,0.0142614904215448,0.629899011347525,5,3,5
-73.25,-43.75,0.0497493987818309,0.0155115551870385,0.661024263316652,5,3,5
-72.75,-43.75,0.0392084148068235,0.107031720274051,0.791948416720036,5,3,5
-72.25,-43.75,0.0392084148068235,0.230587483221536,0.772417574552228,5,3,5
-71.75,-43.75,0.0221607893376486,0.254620823529434,0.718452267098838,5,3,5
-71.25,-43.75,0.0221607893376486,0.187376331736999,0.620956899323609,5,3,5
-70.75,-43.75,0.0198121052749871,0.151295269751266,0.531385852260102,5,3,5
-70.25,-43.75,0.0198121052749871,0.131613021130715,0.535612201306783,5,3,5
-69.75,-43.75,0.0215202391387409,0.107026486805136,0.527208671377886,5,3,5
-69.25,-43.75,0.0215202391387409,0.132153356341,0.536582576779033,5,3,5
-68.75,-43.75,0.0247005146877037,0.138614824686306,0.521543612361593,5,3,5
-68.25,-43.75,0.0247005146877037,0.157808074215601,0.499086079012184,5,3,5
-67.75,-43.75,0.0266446407300025,0.157419742350672,0.494291461431563,5,3,5
-67.25,-43.75,0.0266446407300025,0.147900941230151,0.485894786183875,4,1,4
-66.75,-43.75,0.0265996898388511,0.119325247973897,0.475922255803431,4,1,4
-66.25,-43.75,0.0265996898388511,0.114697723774739,0.473562802376642,4,1,4
-65.75,-43.75,0.031926370440294,0.0964182874584092,0.469017169494684,4,1,4
-65.25,-43.75,0.031926370440294,0.0142614904215448,0.46439881514516,4,1,4
-74.25,-43.25,0.0518508529431596,0.0298512685246476,0.657835908853098,5,3,5
-73.75,-43.25,0.0497493987818309,0.0255596069384402,0.730361992235785,5,3,5
-73.25,-43.25,0.0497493987818309,0.0142614904215448,0.639446036103426,5,3,5
-72.75,-43.25,0.0392084148068235,0.0949201734014178,0.744277871252981,5,3,5
-72.25,-43.25,0.0392084148068235,0.238256176047002,0.775434561985549,5,3,5
-71.75,-43.25,0.0221607893376486,0.190398416669622,0.712550592733432,5,3,5
-71.25,-43.25,0.0221607893376486,0.162347128853016,0.566412500155422,5,3,5
-70.75,-43.25,0.0198121052749871,0.136882557561139,0.491223038119694,4,3,5
-70.25,-43.25,0.0198121052749871,0.118742879904632,0.513561619557591,5,3,5
-69.75,-43.25,0.0215202391387409,0.137884485409781,0.539755778789387,5,3,5
-69.25,-43.25,0.0215202391387409,0.140587108653255,0.53021468101348,5,3,5
-68.75,-43.25,0.0247005146877037,0.146772941530301,0.517241037198306,5,3,5
-68.25,-43.25,0.0247005146877037,0.148290286161096,0.532941040271317,5,3,5
-67.75,-43.25,0.0266446407300025,0.14663174518907,0.511095738185709,5,3,5
-67.25,-43.25,0.0266446407300025,0.148460765788137,0.47895135489152,4,1,4
-66.75,-43.25,0.0265996898388511,0.138432173615709,0.467742971874096,4,1,4
-66.25,-43.25,0.0265996898388511,0.113456568642857,0.472887281274306,4,1,4
-65.75,-43.25,0.031926370440294,0.113133644471649,0.461956074764729,4,1,4
-65.25,-43.25,0.031926370440294,0.0907259016510334,0.439973575977022,4,1,4
-64.75,-43.25,0.0425347807520284,0.0282158868563529,0.439136016395573,4,1,4
-64.25,-43.25,0.0425347807520284,0.0142614904215448,0.440946940708747,4,1,4
-74.25,-42.75,0.050974310565707,0.0175668464856687,0.620686680574884,5,3,5
-73.75,-42.75,0.0487267660081361,0.0543536342963468,0.705599482136565,5,3,5
-73.25,-42.75,0.0487267660081361,0.0142614904215448,0.619161436697373,5,3,5
-72.75,-42.75,0.0454565886768705,0.0380314137626605,0.719932620545271,5,3,5
-72.25,-42.75,0.0454565886768705,0.269168188345971,0.790782605524886,5,3,5
-71.75,-42.75,0.0283527745937563,0.206355469177195,0.720897223654397,5,3,5
-71.25,-42.75,0.0283527745937563,0.196763267036752,0.57961008073642,5,3,5
-70.75,-42.75,0.0267008293439417,0.152831631502086,0.452436314116797,4,1,4
-70.25,-42.75,0.0267008293439417,0.12171055896431,0.480782894787279,4,1,4
-69.75,-42.75,0.0230373317151013,0.140967756929072,0.478253672037906,4,1,4
-69.25,-42.75,0.0230373317151013,0.139669180890643,0.511619167827528,5,3,5
-68.75,-42.75,0.022441732407345,0.163854146302647,0.545751099438683,5,3,5
-68.25,-42.75,0.022441732407345,0.150058490888501,0.572503786341648,5,3,5
-67.75,-42.75,0.0276335603353336,0.135475723832922,0.562986757258408,5,3,5
-67.25,-42.75,0.0276335603353336,0.135830221809955,0.514525913432978,5,3,5
-66.75,-42.75,0.0285438158811498,0.139164076846616,0.488308613209731,4,1,4
-66.25,-42.75,0.0285438158811498,0.122292067229752,0.477243766186051,4,1,4
-65.75,-42.75,0.0344211448991976,0.103518133783269,0.450803663054022,4,1,4
-65.25,-42.75,0.0344211448991976,0.106949777844686,0.432648292556248,4,1,4
-64.75,-42.75,0.0460297125390511,0.0324177506391847,0.444726343924997,4,1,4
-64.25,-42.75,0.0460297125390511,0.0142614904215448,0.425924571835287,4,1,4
-63.75,-42.75,0.0494122670981952,0.0404715636725574,0.411752595743436,4,1,4
-74.25,-42.25,0.050974310565707,0.02445894809479,0.616483575597567,5,3,5
-73.75,-42.25,0.0487267660081361,0.0825952096269962,0.709998074375739,5,3,5
-73.25,-42.25,0.0487267660081361,0.0142614904215448,0.61057638656382,5,3,5
-72.75,-42.25,0.0454565886768705,0.0284399071103534,0.667626919028885,5,3,5
-72.25,-42.25,0.0454565886768705,0.309451418274241,0.78892034841107594,5,3,5
-71.75,-42.25,0.0283527745937563,0.235553709454082,0.696293762774816,5,3,5
-71.25,-42.25,0.0283527745937563,0.167356027187448,0.549945648949227,5,3,5
-70.75,-42.25,0.0267008293439417,0.145094098435234,0.42799839636537,4,1,4
-70.25,-42.25,0.0267008293439417,0.132047509316699,0.465936325294308,4,1,4
-69.75,-42.25,0.0230373317151013,0.141935010751335,0.466882116684326,4,1,4
-69.25,-42.25,0.0230373317151013,0.149506082744048,0.504439224263974,5,3,5
-68.75,-42.25,0.022441732407345,0.177562818612722,0.54978773358663,5,3,5
-68.25,-42.25,0.022441732407345,0.156877139625707,0.566367248951649,5,3,5
-67.75,-42.25,0.0276335603353336,0.139554975952723,0.539942349811776,5,3,5
-67.25,-42.25,0.0276335603353336,0.109810733217722,0.514953686771606,5,3,5
-66.75,-42.25,0.0285438158811498,0.114483988623543,0.513572803511143,5,3,5
-66.25,-42.25,0.0285438158811498,0.115296420382439,0.499113703892847,5,3,5
-65.75,-42.25,0.0344211448991976,0.117661031897189,0.446573448585607,4,1,4
-65.25,-42.25,0.0344211448991976,0.109031876505158,0.42553875120722,4,1,4
-64.75,-42.25,0.0460297125390511,0.0549466473920096,0.428418902711136,4,1,4
-64.25,-42.25,0.0460297125390511,0.0238927592964835,0.431899173824086,4,1,4
-63.75,-42.25,0.0494122670981952,0.0564478247119998,0.408210735577516,4,1,4
-73.75,-41.75,0.047962600858562,0.0185099494045353,0.612506314327463,5,3,5
-73.25,-41.75,0.047962600858562,0.0364553533722809,0.603825040962196,5,3,5
-72.75,-41.75,0.043725979367541,0.0142614904215448,0.654511233849704,5,3,5
-72.25,-41.75,0.043725979367541,0.180305318377021,0.762686091871153,5,3,5
-71.75,-41.75,0.0282179219203021,0.222699281480497,0.686589080351101,5,3,5
-71.25,-41.75,0.0282179219203021,0.237256964155942,0.606679783760577,5,3,5
-70.75,-41.75,0.0250825972624907,0.177377316316486,0.431752287798171,4,1,4
-70.25,-41.75,0.0250825972624907,0.161796733496187,0.444499520977612,4,1,4
-69.75,-41.75,0.0242734812217652,0.147431482896414,0.474453137849507,4,1,4
-69.25,-41.75,0.0242734812217652,0.166344616617544,0.510004916172209,5,3,5
-68.75,-41.75,0.0264648371653968,0.165046933334953,0.515555507166202,5,3,5
-68.25,-41.75,0.0264648371653968,0.152062648738965,0.528443544774694,5,3,5
-67.75,-41.75,0.0248016541927944,0.138550586130781,0.531213815223435,5,3,5
-67.25,-41.75,0.0248016541927944,0.127508387218784,0.516671737885237,5,3,5
-66.75,-41.75,0.0276110848897579,0.116800576954283,0.514115354105809,5,3,5
-66.25,-41.75,0.0276110848897579,0.109419004456717,0.49627710280714,5,3,5
-65.75,-41.75,0.0352190232171353,0.115378864461021,0.450437891080018,4,1,4
-65.25,-41.75,0.0352190232171353,0.0907406605849175,0.435299250320782,4,1,4
-73.75,-41.25,0.047962600858562,0.0615903384571252,0.628729128574814,5,3,5
-73.25,-41.25,0.047962600858562,0.12096501562842,0.644746405463799,5,3,5
-72.75,-41.25,0.043725979367541,0.0356742214644709,0.614639872508083,5,3,5
-72.25,-41.25,0.043725979367541,0.13565841377914,0.678599099008848,5,3,5
-71.75,-41.25,0.0282179219203021,0.209345332367245,0.696113015654507,5,3,5
-71.25,-41.25,0.0282179219203021,0.186035153790848,0.561191706943824,5,3,5
-70.75,-41.25,0.0250825972624907,0.140755633032371,0.450004809228875,4,1,4
-70.25,-41.25,0.0250825972624907,0.152274278967414,0.467013077172694,4,1,4
-69.75,-41.25,0.0242734812217652,0.135841052801781,0.465242404784516,4,1,4
-69.25,-41.25,0.0242734812217652,0.121646494902053,0.452726839214369,4,1,4
-68.75,-41.25,0.0264648371653968,0.118379153929096,0.486477176391885,4,1,4
-68.25,-41.25,0.0264648371653968,0.115977507212838,0.464058348798778,4,1,4
-67.75,-41.25,0.0248016541927944,0.12164166095641,0.471508098799406,4,1,4
-67.25,-41.25,0.0248016541927944,0.127350787273419,0.477472908386477,4,1,4
-66.75,-41.25,0.0276110848897579,0.1230397040378,0.474631771872602,4,1,4
-66.25,-41.25,0.0276110848897579,0.101642888118397,0.453486008043041,4,1,4
-65.75,-41.25,0.0352190232171353,0.108393821393777,0.430313990140211,4,1,4
-65.25,-41.25,0.0352190232171353,0.0617017473729053,0.433586559258622,4,1,4
-64.25,-41.25,0.0472546243229272,0.0142614904215448,0.416742339813219,4,1,4
-63.75,-41.25,0.0518059020520082,0.0142614904215448,0.409533534434047,4,1,4
-63.25,-41.25,0.0518059020520082,0.0142614904215448,0.406614522556958,4,1,4
-62.75,-41.25,0.0561549007709078,0.0142614904215448,0.420984356702664,4,1,4
-73.75,-40.75,0.0459510484795361,0.0372290343680324,0.564883184700352,5,3,5
-73.25,-40.75,0.0459510484795361,0.145019497197142,0.61067817600283,5,3,5
-72.75,-40.75,0.0408940732250017,0.133930394767262,0.628145604509762,5,3,5
-72.25,-40.75,0.0408940732250017,0.139302607129693,0.70493138264396,5,3,5
-71.75,-40.75,0.038713955004158,0.191180138935519,0.690204280452066,5,3,5
-71.25,-40.75,0.038713955004158,0.176187659070784,0.630927780457446,5,3,5
-70.75,-40.75,0.0375901827253725,0.143775567790494,0.425174886174604,4,1,4
-70.25,-40.75,0.0375901827253725,0.138939135471635,0.439376600244333,4,1,4
-69.75,-40.75,0.0248803182523094,0.154381674930323,0.475954879962871,4,1,4
-69.25,-40.75,0.0248803182523094,0.143615899709577,0.46176367984026,4,1,4
-68.75,-40.75,0.0248128919155822,0.141928514692256,0.477677827277366,4,1,4
-68.25,-40.75,0.0248128919155822,0.131396332174776,0.462596600915628,4,1,4
-67.75,-40.75,0.0344323826219855,0.118899938148655,0.44672152000752,4,1,4
-67.25,-40.75,0.0344323826219855,0.106461015476566,0.440984100296355,4,1,4
-66.75,-40.75,0.0356123435147102,0.107721659489559,0.434905853466114,4,1,4
-66.25,-40.75,0.0356123435147102,0.102347081044353,0.420224724023383,4,1,4
-65.75,-40.75,0.0483783966017126,0.0968830468403728,0.416527576981645,4,1,4
-65.25,-40.75,0.0483783966017126,0.0858117470478742,0.414265222948828,4,1,4
-64.75,-40.75,0.0587845279032657,0.058770982416764,0.409508177267468,4,1,4
-64.25,-40.75,0.0587845279032657,0.114311915288728,0.4067377006629,4,1,4
-63.75,-40.75,0.0575596161193896,0.114622651786851,0.416012908962425,4,1,4
-63.25,-40.75,0.0575596161193896,0.125261449731205,0.414998261526575,4,1,4
-62.75,-40.75,0.0651787921695548,0.12485195184996,0.422816257371118,4,1,4
-62.25,-40.75,0.0651787921695548,0.0401177765441601,0.439841790865351,4,1,4
-73.75,-40.25,0.0459510484795361,0.0240935970046978,0.538018142872301,5,1,4
-73.25,-40.25,0.0459510484795361,0.102654279809614,0.606238301059531,5,3,5
-72.75,-40.25,0.0408940732250017,0.151336918466563,0.621764720927181,5,3,5
-72.25,-40.25,0.0408940732250017,0.0803452412779793,0.6408206316112,5,3,5
-71.75,-40.25,0.038713955004158,0.175807101026957,0.670614735412849,5,3,5
-71.25,-40.25,0.038713955004158,0.200644265015522,0.610185463579062,5,3,5
-70.75,-40.25,0.0375901827253725,0.147890458106939,0.414228733367654,4,1,4
-70.25,-40.25,0.0375901827253725,0.12613091833823,0.401857992265162,4,1,4
-69.75,-40.25,0.0248803182523094,0.16031310166052,0.436016363360982,4,1,4
-69.25,-40.25,0.0248803182523094,0.156187736273427,0.442115895780242,4,1,4
-68.75,-40.25,0.0248128919155822,0.14893309480794,0.440879012364131,4,1,4
-68.25,-40.25,0.0248128919155822,0.146182767480199,0.443329586665944,4,1,4
-67.75,-40.25,0.0344323826219855,0.121558722776329,0.426453670762317,4,1,4
-67.25,-40.25,0.0344323826219855,0.112441481646904,0.423841727987824,4,1,4
-66.75,-40.25,0.0356123435147102,0.106606881916431,0.42148016146382,4,1,4
-66.25,-40.25,0.0356123435147102,0.108702651630766,0.4125264531747,4,1,4
-65.75,-40.25,0.0483783966017126,0.100572565463617,0.412483933535619,4,1,4
-65.25,-40.25,0.0483783966017126,0.0974234558432821,0.415426704871636,4,1,4
-64.75,-40.25,0.0587845279032657,0.107930411062435,0.410183492213978,4,1,4
-64.25,-40.25,0.0587845279032657,0.113793644541829,0.419654445470141,4,1,4
-63.75,-40.25,0.0575596161193896,0.102976372490748,0.429472462059114,4,1,4
-63.25,-40.25,0.0575596161193896,0.113992951604344,0.422799971060876,4,1,4
-62.75,-40.25,0.0651787921695548,0.139520265442322,0.434911419673412,4,1,4
-62.25,-40.25,0.0651787921695548,0.0142614904215448,0.449508231383372,4,1,4
-73.75,-39.75,0.0480300271952891,0.0142614904215448,0.520339404643879,5,1,4
-73.25,-39.75,0.0480300271952891,0.0660360195684386,0.576272520993911,5,3,5
-72.75,-39.75,0.0408940732250017,0.120836792864691,0.607535330437832,5,3,5
-72.25,-39.75,0.0408940732250017,0.0970617284307963,0.611328700711283,5,3,5
-71.75,-39.75,0.0336345043040478,0.171464757257509,0.636124144203681,5,3,5
-71.25,-39.75,0.0336345043040478,0.158629748496834,0.597146829139791,5,3,5
-70.75,-39.75,0.0292180792484211,0.159937330483092,0.421152219083858,4,1,4
-70.25,-39.75,0.0292180792484211,0.143824975350533,0.396868815123901,4,1,4
-69.75,-39.75,0.0383655855977345,0.127598160851756,0.393957637168195,4,1,4
-69.25,-39.75,0.0383655855977345,0.122918927230989,0.391617510850078,4,1,4
-68.75,-39.75,0.0359831883667094,0.134526801663443,0.394936181565044,4,1,4
-68.25,-39.75,0.0359831883667094,0.140715990911691,0.406688893271132,4,1,4
-67.75,-39.75,0.0464005573910503,0.140555565515483,0.399693253015883,4,1,4
-67.25,-39.75,0.0464005573910503,0.127509622443017,0.399553737060742,4,1,4
-66.75,-39.75,0.0490301845234082,0.115321337888837,0.401317606306667,4,1,4
-66.25,-39.75,0.0490301845234082,0.104131490944543,0.407562530122104,4,1,4
-65.75,-39.75,0.0598521115681118,0.0972366151704678,0.409478490828546,4,1,4
-65.25,-39.75,0.0598521115681118,0.106882792218935,0.40739714161082,4,1,4
-64.75,-39.75,0.0571887712673904,0.098632209916717,0.41323774231282,4,1,4
-64.25,-39.75,0.0571887712673904,0.100831599199029,0.423665670912553,4,1,4
-63.75,-39.75,0.056368417503877,0.0964977015365506,0.428886464124151,4,1,4
-63.25,-39.75,0.056368417503877,0.116764400224965,0.42688747415885,4,1,4
-62.75,-39.75,0.0715056300991167,0.128972029948257,0.439220282589387,4,1,4
-62.25,-39.75,0.0715056300991167,0.0802923109644144,0.445006561231276,4,1,4
-73.25,-39.25,0.0480300271952891,0.0557770530021423,0.551142022745559,5,3,5
-72.75,-39.25,0.0408940732250017,0.111884141537616,0.561937217949034,5,3,5
-72.25,-39.25,0.0408940732250017,0.106085771616228,0.558668978102966,5,3,5
-71.75,-39.25,0.0336345043040478,0.149436963343386,0.597255370182098,5,3,5
-71.25,-39.25,0.0336345043040478,0.189437724063583,0.593307486117177,5,3,5
-70.75,-39.25,0.0292180792484211,0.217217131697674,0.478783389432414,4,1,4
-70.25,-39.25,0.0292180792484211,0.202362230453245,0.407392451565782,4,1,4
-69.75,-39.25,0.0383655855977345,0.156270412891425,0.388105491739948,4,1,4
-69.25,-39.25,0.0383655855977345,0.139145705934862,0.386110573352208,4,1,4
-68.75,-39.25,0.0359831883667094,0.130187285839257,0.402441310174389,4,1,4
-68.25,-39.25,0.0359831883667094,0.141094552018716,0.39904942837177,4,1,4
-67.75,-39.25,0.0464005573910503,0.125844749078757,0.390503676692518,4,1,4
-67.25,-39.25,0.0464005573910503,0.109283159825281,0.397024050460762,4,1,4
-66.75,-39.25,0.0490301845234082,0.0979338133292672,0.399048036819946,4,1,4
-66.25,-39.25,0.0490301845234082,0.096285796048543,0.39961042991285,4,1,4
-65.75,-39.25,0.0598521115681118,0.109981848152407,0.403955009325652,4,1,4
-65.25,-39.25,0.0598521115681118,0.108857791614267,0.403757357427624,4,1,4
-64.75,-39.25,0.0571887712673904,0.113655548496045,0.41254407949781,4,1,4
-64.25,-39.25,0.0571887712673904,0.108632785011448,0.420492829674894,4,1,4
-63.75,-39.25,0.056368417503877,0.105179337281002,0.430696615352978,4,1,4
-63.25,-39.25,0.056368417503877,0.110454513899087,0.432584745022931,4,1,4
-62.75,-39.25,0.0715056300991167,0.136529957344259,0.439235847354238,4,1,4
-62.25,-39.25,0.0715056300991167,0.0384578821984641,0.446437591896375,4,1,4
-61.75,-39.25,0.0729103454475985,0.0142614904215448,0.44690690563391,4,1,4
-72.25,-38.75,0.0452767851122649,0.126082384636294,0.49901186291488,5,1,4
-71.75,-38.75,0.0347582765828333,0.184700468921401,0.539188850268315,5,3,5
-71.25,-38.75,0.0347582765828333,0.189186709983881,0.542840539950454,5,3,5
-70.75,-38.75,0.0309486885577507,0.243561607527615,0.428487088750534,4,1,4
-70.25,-38.75,0.0309486885577507,0.168284899548522,0.37987732311041,4,1,4
-69.75,-38.75,0.0360618524262244,0.157881188871343,0.372426052710566,4,1,4
-69.25,-38.75,0.0360618524262244,0.144875573680673,0.379620736415668,4,1,4
-68.75,-38.75,0.0392421279751871,0.104067796542103,0.393392074429469,4,1,4
-68.25,-38.75,0.0392421279751871,0.114517770467024,0.380275178084811,4,1,4
-67.75,-38.75,0.0426246825343312,0.104913296428201,0.379467743023413,4,1,4
-67.25,-38.75,0.0426246825343312,0.0970375917249307,0.384656272848266,4,1,4
-66.75,-38.75,0.0584249207740543,0.0918439472016632,0.38449165742133,4,1,4
-66.25,-38.75,0.0584249207740543,0.10419320264401,0.386058132464009,4,1,4
-65.75,-38.75,0.0578180837435102,0.102157127523768,0.392081902617271,4,1,4
-65.25,-38.75,0.0578180837435102,0.117019926027447,0.405692439086913,4,1,4
-64.75,-38.75,0.051513721259524,0.122226813096053,0.414570436648991,4,1,4
-64.25,-38.75,0.051513721259524,0.108713876383934,0.420784797863246,4,1,4
-63.75,-38.75,0.0561211876025442,0.0975467055592689,0.428721797158258,4,1,4
-63.25,-38.75,0.0561211876025442,0.133263983426265,0.429461381183475,4,1,4
-62.75,-38.75,0.0661677117748859,0.140395514987069,0.438253824077828,4,1,4
-62.25,-38.75,0.0661677117748859,0.0958105410593579,0.44608130309036,4,1,4
-61.75,-38.75,0.0609758838468973,0.124527971745988,0.455651984227275,4,1,4
-61.25,-38.75,0.0609758838468973,0.122511125102728,0.469507511126455,4,1,4
-60.75,-38.75,0.0614815813723507,0.105320337576132,0.479520705743546,4,1,4
-60.25,-38.75,0.0614815813723507,0.0926205681322582,0.489876170570496,5,1,4
-59.75,-38.75,0.0636055109792552,0.0940666197107625,0.498531519840662,5,1,4
-59.25,-38.75,0.0636055109792552,0.0474686999705364,0.493783596554595,5,1,4
-58.75,-38.75,0.0634032319690738,0.0185824880309416,0.49592684405903,5,1,4
-58.25,-38.75,0.0634032319690738,0.0142614904215448,0.476047340850763,5,1,4
-72.75,-38.25,0.0452767851122649,0.110807509486122,0.472140791028923,4,1,4
-72.25,-38.25,0.0452767851122649,0.119271665056321,0.46974031259279,4,1,4
-71.75,-38.25,0.0347582765828333,0.180144893859663,0.500955963891549,5,1,4
-71.25,-38.25,0.0347582765828333,0.19980233198333,0.514050878871276,5,3,5
-70.75,-38.25,0.0309486885577507,0.232670283693975,0.407082341664756,4,1,4
-70.25,-38.25,0.0309486885577507,0.172556838033892,0.385903489825147,4,1,4
-69.75,-38.25,0.0360618524262244,0.145409589930414,0.383954621495005,4,1,4
-69.25,-38.25,0.0360618524262244,0.122320175365517,0.380755418081116,4,1,4
-68.75,-38.25,0.0392421279751871,0.144895431606778,0.370787423128841,4,1,4
-68.25,-38.25,0.0392421279751871,0.125267275038183,0.373902540735264,4,1,4
-67.75,-38.25,0.0426246825343312,0.104677664959794,0.379865933001032,4,1,4
-67.25,-38.25,0.0426246825343312,0.0907076455827116,0.381625086432441,4,1,4
-66.75,-38.25,0.0584249207740543,0.112672973392985,0.373555348555064,4,1,4
-66.25,-38.25,0.0584249207740543,0.116588492064285,0.378263844539438,4,1,4
-65.75,-38.25,0.0578180837435102,0.110858457897505,0.395815410392792,4,1,4
-65.25,-38.25,0.0578180837435102,0.12068004544288,0.402965049049947,4,1,4
-64.75,-38.25,0.051513721259524,0.110305841103755,0.417991077189315,4,1,4
-64.25,-38.25,0.051513721259524,0.118187484119563,0.420257812033432,4,1,4
-63.75,-38.25,0.0561211876025442,0.1153178189417,0.419495911640067,4,1,4
-63.25,-38.25,0.0561211876025442,0.138386819913698,0.426947826276866,4,1,4
-62.75,-38.25,0.0661677117748859,0.153746655961189,0.432600515943608,4,1,4
-62.25,-38.25,0.0661677117748859,0.153349322363679,0.451611690813419,4,1,4
-61.75,-38.25,0.0609758838468973,0.146425732327483,0.480596426842803,4,1,4
-61.25,-38.25,0.0609758838468973,0.146542457765,0.483747364023966,4,1,4
-60.75,-38.25,0.0614815813723507,0.14408362487125,0.491638184413988,5,1,4
-60.25,-38.25,0.0614815813723507,0.140878224291476,0.502369883623104,5,1,4
-59.75,-38.25,0.0636055109792552,0.142062283957791,0.511334672787863,5,1,4
-59.25,-38.25,0.0636055109792552,0.137434218405154,0.517038849872109,5,1,4
-58.75,-38.25,0.0634032319690738,0.141676539017422,0.523625064657231,5,1,4
-58.25,-38.25,0.0634032319690738,0.105005877799493,0.514830457126707,5,1,4
-57.75,-38.25,0.0651226035556155,0.0406072744409819,0.500395580817948,5,1,4
-73.75,-37.75,0.0445912840222057,0.0142614904215448,0.457863881621717,4,1,4
-73.25,-37.75,0.0445912840222057,0.0920273613152178,0.535534377482527,5,1,4
-72.75,-37.75,0.0457038185782033,0.104352178761937,0.453356645262323,4,1,4
-72.25,-37.75,0.0457038185782033,0.108742845080839,0.408341180676319,4,1,4
-71.75,-37.75,0.0413660575820916,0.147716615817096,0.435562975160993,4,1,4
-71.25,-37.75,0.0413660575820916,0.218858181603062,0.506517378066399,5,1,4
-70.75,-37.75,0.0306340323196907,0.247898296186804,0.412903615258082,4,1,4
-70.25,-37.75,0.0306340323196907,0.184587514375996,0.385224412534815,4,1,4
-69.75,-37.75,0.0319825590542333,0.138894809305941,0.381705976824606,4,1,4
-69.25,-37.75,0.0319825590542333,0.146373877489696,0.369722447902007,4,1,4
-68.75,-37.75,0.038174544310341,0.113960417315064,0.400683007135762,4,1,4
-68.25,-37.75,0.038174544310341,0.117560519221805,0.381375689422125,4,1,4
-67.75,-37.75,0.0541433483918819,0.108971886640412,0.378917693510582,4,1,4
-67.25,-37.75,0.0541433483918819,0.110941589544621,0.38023193690034,4,1,4
-66.75,-37.75,0.0554244487896973,0.120618815644592,0.374927908274058,4,1,4
-66.25,-37.75,0.0554244487896973,0.12170716914654,0.376958130846974,4,1,4
-65.75,-37.75,0.0488953318499539,0.105487982368242,0.391093308123912,4,1,4
-65.25,-37.75,0.0488953318499539,0.0992023857299266,0.409263212607408,4,1,4
-64.75,-37.75,0.0496370215539523,0.109345075142851,0.416464235604155,4,1,4
-64.25,-37.75,0.0496370215539523,0.124271097966421,0.415151383766221,4,1,4
-63.75,-37.75,0.0628188703841054,0.126775355268679,0.417446052724739,4,1,4
-63.25,-37.75,0.0628188703841054,0.137797520246034,0.424864260884013,4,1,4
-62.75,-37.75,0.0618636639471377,0.134353373508713,0.437082085902685,4,1,4
-62.25,-37.75,0.0618636639471377,0.149323716963866,0.459690783011394,4,1,4
-61.75,-37.75,0.057447238891511,0.148019466091851,0.466809962145281,4,1,4
-61.25,-37.75,0.057447238891511,0.147491098477725,0.473420554856809,4,1,4
-60.75,-37.75,0.0590092823590228,0.150687404697731,0.492082140984944,5,1,4
-60.25,-37.75,0.0590092823590228,0.145197990191775,0.505281216195679,5,1,4
-59.75,-37.75,0.0565931719596341,0.153241330361515,0.51087814071153,5,1,4
-59.25,-37.75,0.0565931719596341,0.153256846899313,0.521910415114727,5,1,4
-58.75,-37.75,0.0561886139392713,0.151621720195704,0.529523595146293,5,1,4
-58.25,-37.75,0.0561886139392713,0.154149502142789,0.514244613808614,5,1,4
-57.75,-37.75,0.0684040186096689,0.153976832950783,0.509632547211778,5,1,4
-57.25,-37.75,0.0684040186096689,0.0262893117364523,0.480166231173222,5,1,4
